Index,Symbol,Date,Close,Polarity
3669,C,2009-05-27,3.7,0
3670,C,2009-05-26,3.77,0
3671,C,2009-05-22,3.67,1
3672,C,2009-05-21,3.72,0
3673,C,2009-05-20,3.69,1
3674,C,2009-05-19,3.77,0
3675,C,2009-05-18,3.64,1
3676,C,2009-05-15,3.48,1
3677,C,2009-05-14,3.55,0
3678,C,2009-05-13,3.41,1
3679,C,2009-05-12,3.66,0
3680,C,2009-05-11,3.86,0
3681,C,2009-05-08,4.02,0
3682,C,2009-05-07,3.81,1
3683,C,2009-05-06,3.86,0
3684,C,2009-05-05,3.31,1
3685,C,2009-05-04,3.2,1
3686,C,2009-05-01,2.97,1
3687,C,2009-04-30,3.05,0
3688,C,2009-04-29,3.12,0
3689,C,2009-04-28,2.89,1
3690,C,2009-04-27,3.07,0
3691,C,2009-04-24,3.19,0
3692,C,2009-04-23,3.2,0
3693,C,2009-04-22,3.25,0
3694,C,2009-04-21,3.24,1
3695,C,2009-04-20,2.94,1
3696,C,2009-04-17,3.65,0
3697,C,2009-04-16,4.01,0
3698,C,2009-04-15,3.97,1
3699,C,2009-04-14,4.01,0
3700,C,2009-04-13,3.8,1
3701,C,2009-04-09,3.04,1
3702,C,2009-04-08,2.7,1
3703,C,2009-04-07,2.76,0
3704,C,2009-04-06,2.72,1
3705,CA,2009-06-25,17.62,0
3706,CA,2009-06-24,17.43,1
3707,CA,2009-06-23,17.01,1
3708,CA,2009-06-22,16.97,1
3709,CA,2009-06-19,17.22,0
3710,CA,2009-06-18,17.03,1
3711,CA,2009-06-17,17.06,0
3712,CA,2009-06-16,16.99,1
3713,CA,2009-06-15,17.42,0
3714,CA,2009-06-12,17.73,0
3715,CA,2009-06-11,17.84,0
3716,CA,2009-06-10,17.89,0
3717,CA,2009-06-09,17.85,1
3718,CA,2009-06-08,17.62,1
3719,CA,2009-06-05,17.51,1
3720,CA,2009-06-04,17.75,0
3721,CA,2009-06-03,17.71,1
3722,CA,2009-06-02,17.92,0
3723,CA,2009-06-01,17.96,0
3724,CA,2009-05-29,17.45,1
3725,CA,2009-05-28,17.08,1
3726,CA,2009-05-27,16.75,1
3727,CA,2009-05-26,17.44,0
3728,CA,2009-05-22,17.26,1
3729,CA,2009-05-21,17.29,0
3730,CA,2009-05-20,17.76,0
3731,CA,2009-05-19,18.05,0
3732,CA,2009-05-18,17.88,1
3733,CA,2009-05-15,18.04,0
3734,CA,2009-05-14,18.27,0
3735,CA,2009-05-13,17.32,1
3736,CA,2009-05-12,17.54,0
3737,CA,2009-05-11,17.45,1
3738,CA,2009-05-08,17.53,0
3739,CA,2009-05-07,17.17,1
3740,CA,2009-05-06,17.69,0
3741,CA,2009-05-05,17.41,1
3742,CA,2009-05-04,17.52,0
3743,CA,2009-05-01,17.58,0
3744,CA,2009-04-30,17.25,1
3745,CA,2009-04-29,17.35,0
3746,CA,2009-04-28,17.57,0
3747,CA,2009-04-27,17.88,0
3748,CA,2009-04-24,18.13,0
3749,CA,2009-04-23,17.3,1
3750,CA,2009-04-22,17.53,0
3751,CA,2009-04-21,17.37,1
3752,CA,2009-04-20,16.93,1
3753,CA,2009-04-17,17.95,0
3754,CA,2009-04-16,17.89,1
3755,CA,2009-04-15,17.26,1
3756,CA,2009-04-14,17.68,0
3757,CA,2009-04-13,17.89,0
3758,CA,2009-04-09,18.08,0
3759,CA,2009-04-08,17.68,1
3760,CA,2009-04-07,17.28,1
3761,CA,2009-04-06,17.63,0
3762,CAG,2009-06-25,19.18,0
3763,CAG,2009-06-24,20.03,0
3764,CAG,2009-06-23,19.78,1
3765,CAG,2009-06-22,18.94,1
3766,CAG,2009-06-19,18.76,1
3767,CAG,2009-06-18,18.96,0
3768,CAG,2009-06-17,18.51,1
3769,CAG,2009-06-16,18.59,0
3770,CAG,2009-06-15,18.64,0
3771,CAG,2009-06-12,19.46,0
3772,CAG,2009-06-11,19.62,0
3773,CAG,2009-06-10,19.31,1
3774,CAG,2009-06-09,19.6,0
3775,CAG,2009-06-08,19.76,0
3776,CAG,2009-06-05,19.84,0
3777,CAG,2009-06-04,19.61,1
3778,CAG,2009-06-03,19.41,1
3779,CAG,2009-06-02,19.5,0
3780,CAG,2009-06-01,18.96,1
3781,CAG,2009-05-29,18.59,1
3782,CAG,2009-05-28,18.36,1
3783,CAG,2009-05-27,18.27,1
3784,CAG,2009-05-26,18.7,0
3785,CAG,2009-05-22,18.44,1
3786,CAG,2009-05-21,18.31,1
3787,CAG,2009-05-20,18.55,0
3788,CAG,2009-05-19,18.36,1
3789,CAG,2009-05-18,18.08,1
3790,CAG,2009-05-15,17.66,1
3791,CAG,2009-05-14,17.71,0
3792,CAG,2009-05-13,17.6,1
3793,CAG,2009-05-12,17.82,0
3794,CAG,2009-05-11,17.61,1
3795,CAG,2009-05-08,17.57,1
3796,CAG,2009-05-07,17.53,1
3797,CAG,2009-05-06,17.69,0
3798,CAG,2009-05-05,18.07,0
3799,CAG,2009-05-04,18.05,1
3800,CAG,2009-05-01,17.95,1
3801,CAG,2009-04-30,17.7,1
3802,CAG,2009-04-29,17.89,0
3803,CAG,2009-04-28,17.9,0
3804,CAG,2009-04-27,17.57,1
3805,CAG,2009-04-24,17.89,0
3806,CAG,2009-04-23,18.03,0
3807,CAG,2009-04-22,17.98,1
3808,CAG,2009-04-21,17.97,1
3809,CAG,2009-04-20,17.84,1
3810,CAG,2009-04-17,18.27,0
3811,CAG,2009-04-16,18.11,1
3812,CAG,2009-04-15,17.83,1
3813,CAG,2009-04-14,17.67,1
3814,CAG,2009-04-13,17.7,0
3815,CAG,2009-04-09,17.65,1
3816,CAG,2009-04-08,17.41,1
3817,CAG,2009-04-07,17.19,1
3818,CAG,2009-04-06,17.12,1
3819,CAH,2009-06-25,31.27,0
3820,CAH,2009-06-24,30.45,1
3821,CAH,2009-06-23,30.52,0
3822,CAH,2009-06-22,30.74,0
3823,CAH,2009-06-19,31.67,0
3824,CAH,2009-06-18,31.49,1
3825,CAH,2009-06-17,30.79,1
3826,CAH,2009-06-16,29.96,1
3827,CAH,2009-06-15,30.07,0
3828,CAH,2009-06-12,30.96,0
3829,CAH,2009-06-11,30.84,1
3830,CAH,2009-06-10,30.17,1
3831,CAH,2009-06-09,29.88,1
3832,CAH,2009-06-08,30.52,0
3833,CAH,2009-06-05,30.8,0
3834,CAH,2009-06-04,29.81,1
3835,CAH,2009-06-03,30.43,0
3836,CAH,2009-06-02,32.6,0
3837,CAH,2009-06-01,36.56,0
3838,CAH,2009-05-29,35.75,1
3839,CAH,2009-05-28,34.95,1
3840,CAH,2009-05-27,34.88,1
3841,CAH,2009-05-26,35.18,0
3842,CAH,2009-05-22,34.23,1
3843,CAH,2009-05-21,34.12,1
3844,CAH,2009-05-20,35.67,0
3845,CAH,2009-05-19,35.68,0
3846,CAH,2009-05-18,35.71,0
3847,CAH,2009-05-15,34.88,1
3848,CAH,2009-05-14,35.79,0
3849,CAH,2009-05-13,35.54,1
3850,CAH,2009-05-12,36.19,0
3851,CAH,2009-05-11,36.15,1
3852,CAH,2009-05-08,36.95,0
3853,CAH,2009-05-07,36.4,1
3854,CAH,2009-05-06,35.38,1
3855,CAH,2009-05-05,35.76,0
3856,CAH,2009-05-04,35.02,1
3857,CAH,2009-05-01,33.83,1
3858,CAH,2009-04-30,33.79,1
3859,CAH,2009-04-29,34.49,0
3860,CAH,2009-04-28,33.48,1
3861,CAH,2009-04-27,34.0,0
3862,CAH,2009-04-24,33.84,1
3863,CAH,2009-04-23,33.79,1
3864,CAH,2009-04-22,33.68,1
3865,CAH,2009-04-21,33.52,1
3866,CAH,2009-04-20,33.74,0
3867,CAH,2009-04-17,34.26,0
3868,CAH,2009-04-16,33.85,1
3869,CAH,2009-04-15,33.89,0
3870,CAH,2009-04-14,33.87,1
3871,CAH,2009-04-13,33.61,1
3872,CAH,2009-04-09,32.96,1
3873,CAH,2009-04-08,32.05,1
3874,CAH,2009-04-07,32.44,0
3875,CAH,2009-04-06,32.95,0
3876,CAM,2009-06-25,29.02,1
3877,CAM,2009-06-24,26.72,1
3878,CAM,2009-06-23,26.79,0
3879,CAM,2009-06-22,26.52,1
3880,CAM,2009-06-19,28.18,0
3881,CAM,2009-06-18,28.53,0
3882,CAM,2009-06-17,28.76,0
3883,CAM,2009-06-16,29.11,0
3884,CAM,2009-06-15,30.15,0
3885,CAM,2009-06-12,31.43,0
3886,CAM,2009-06-11,32.3,0
3887,CAM,2009-06-10,31.46,1
3888,CAM,2009-06-09,30.64,1
3889,CAM,2009-06-08,29.89,1
3890,CAM,2009-06-05,30.27,0
3891,CAM,2009-06-04,30.94,0
3892,CAM,2009-06-03,29.79,1
3893,CAM,2009-06-02,30.8,0
3894,CAM,2009-06-01,32.45,0
3895,CAM,2009-05-29,31.23,1
3896,CAM,2009-05-28,30.75,1
3897,CAM,2009-05-27,30.11,1
3898,CAM,2009-05-26,30.26,0
3899,CAM,2009-05-22,29.53,1
3900,CAM,2009-05-21,29.3,1
3901,CAM,2009-05-20,30.7,0
3902,CAM,2009-05-19,30.17,1
3903,CAM,2009-05-18,29.74,1
3904,CAM,2009-05-15,27.55,1
3905,CAM,2009-05-14,28.28,0
3906,CAM,2009-05-13,27.58,1
3907,CAM,2009-05-12,29.05,0
3908,CAM,2009-05-11,28.89,1
3909,CAM,2009-05-08,30.5,0
3910,CAM,2009-05-07,29.06,1
3911,CAM,2009-05-06,28.19,1
3912,CAM,2009-05-05,27.48,1
3913,CAM,2009-05-04,27.96,0
3914,CAM,2009-05-01,26.28,1
3915,CAM,2009-04-30,25.58,1
3916,CAM,2009-04-29,26.45,0
3917,CAM,2009-04-28,25.42,1
3918,CAM,2009-04-27,25.93,0
3919,CAM,2009-04-24,26.59,0
3920,CAM,2009-04-23,25.14,1
3921,CAM,2009-04-22,26.04,0
3922,CAM,2009-04-21,25.07,1
3923,CAM,2009-04-20,23.43,1
3924,CAM,2009-04-17,25.45,0
3925,CAM,2009-04-16,24.71,1
3926,CAM,2009-04-15,24.03,1
3927,CAM,2009-04-14,23.9,1
3928,CAM,2009-04-13,24.07,0
3929,CAM,2009-04-09,24.33,0
3930,CAM,2009-04-08,23.29,1
3931,CAM,2009-04-07,22.73,1
3932,CAM,2009-04-06,22.81,0
3933,CAT,2009-06-25,34.49,0
3934,CAT,2009-06-24,33.4,1
3935,CAT,2009-06-23,33.0,1
3936,CAT,2009-06-22,32.36,1
3937,CAT,2009-06-19,33.65,0
3938,CAT,2009-06-18,34.08,0
3939,CAT,2009-06-17,34.8,0
3940,CAT,2009-06-16,35.56,0
3941,CAT,2009-06-15,36.12,0
3942,CAT,2009-06-12,37.73,0
3943,CAT,2009-06-11,37.61,1
3944,CAT,2009-06-10,37.62,0
3945,CAT,2009-06-09,38.24,0
3946,CAT,2009-06-08,38.57,0
3947,CAT,2009-06-05,38.47,1
3948,CAT,2009-06-04,38.02,1
3949,CAT,2009-06-03,36.66,1
3950,CAT,2009-06-02,37.45,0
3951,CAT,2009-06-01,37.55,0
3952,CAT,2009-05-29,35.46,1
3953,CAT,2009-05-28,34.59,1
3954,CAT,2009-05-27,35.05,0
3955,CAT,2009-05-26,35.0,1
3956,CAT,2009-05-22,34.31,1
3957,CAT,2009-05-21,35.54,0
3958,CAT,2009-05-20,37.3,0
3959,CAT,2009-05-19,37.67,0
3960,CAT,2009-05-18,37.78,0
3961,CAT,2009-05-15,35.74,1
3962,CAT,2009-05-14,36.07,0
3963,CAT,2009-05-13,36.08,0
3964,CAT,2009-05-12,38.06,0
3965,CAT,2009-05-11,38.43,0
3966,CAT,2009-05-08,39.64,0
3967,CAT,2009-05-07,37.92,1
3968,CAT,2009-05-06,40.0,0
3969,CAT,2009-05-05,39.41,1
3970,CAT,2009-05-04,38.48,1
3971,CAT,2009-05-01,37.26,1
3972,CAT,2009-04-30,35.58,1
3973,CAT,2009-04-29,33.69,1
3974,CAT,2009-04-28,32.78,1
3975,CAT,2009-04-27,33.39,0
3976,CAT,2009-04-24,33.63,0
3977,CAT,2009-04-23,32.45,1
3978,CAT,2009-04-22,32.45,1
3979,CAT,2009-04-21,31.39,1
3980,CAT,2009-04-20,30.48,1
3981,CAT,2009-04-17,32.29,0
3982,CAT,2009-04-16,32.71,0
3983,CAT,2009-04-15,33.02,0
3984,CAT,2009-04-14,32.7,1
3985,CAT,2009-04-13,33.16,0
3986,CAT,2009-04-09,32.52,1
3987,CAT,2009-04-08,29.57,1
3988,CAT,2009-04-07,29.45,1
3989,CAT,2009-04-06,31.31,0
3990,CB,2009-06-25,39.88,0
3991,CB,2009-06-24,39.39,1
3992,CB,2009-06-23,39.38,1
3993,CB,2009-06-22,39.66,0
3994,CB,2009-06-19,40.18,0
3995,CB,2009-06-18,40.33,0
3996,CB,2009-06-17,40.0,1
3997,CB,2009-06-16,39.81,1
3998,CB,2009-06-15,39.78,1
3999,CB,2009-06-12,40.82,0
4000,CB,2009-06-11,41.24,0
4001,CB,2009-06-10,41.34,0
4002,CB,2009-06-09,41.07,1
4003,CB,2009-06-08,41.17,0
4004,CB,2009-06-05,41.2,0
4005,CB,2009-06-04,41.55,0
4006,CB,2009-06-03,40.76,1
4007,CB,2009-06-02,41.03,0
4008,CB,2009-06-01,40.08,1
4009,CB,2009-05-29,39.65,1
4010,CB,2009-05-28,39.14,1
4011,CB,2009-05-27,38.55,1
4012,CB,2009-05-26,40.26,0
4013,CB,2009-05-22,38.95,1
4014,CB,2009-05-21,38.56,1
4015,CB,2009-05-20,38.11,1
4016,CB,2009-05-19,38.71,0
4017,CB,2009-05-18,40.37,0
4018,CB,2009-05-15,38.94,1
4019,CB,2009-05-14,40.18,0
4020,CB,2009-05-13,38.9,1
4021,CB,2009-05-12,39.21,0
4022,CB,2009-05-11,39.51,0
4023,CB,2009-05-08,40.88,0
4024,CB,2009-05-07,39.52,1
4025,CB,2009-05-06,40.13,0
4026,CB,2009-05-05,39.56,1
4027,CB,2009-05-04,39.39,1
4028,CB,2009-05-01,38.55,1
4029,CB,2009-04-30,38.95,0
4030,CB,2009-04-29,40.38,0
4031,CB,2009-04-28,39.91,1
4032,CB,2009-04-27,40.22,0
4033,CB,2009-04-24,40.36,0
4034,CB,2009-04-23,40.46,0
4035,CB,2009-04-22,40.58,0
4036,CB,2009-04-21,42.51,0
4037,CB,2009-04-20,40.32,1
4038,CB,2009-04-17,42.19,0
4039,CB,2009-04-16,43.28,0
4040,CB,2009-04-15,43.78,0
4041,CB,2009-04-14,41.77,1
4042,CB,2009-04-13,44.04,0
4043,CB,2009-04-09,42.86,1
4044,CB,2009-04-08,42.04,1
4045,CB,2009-04-07,40.98,1
4046,CB,2009-04-06,41.79,0
4047,CBE,2009-06-25,0.15,1
4048,CBE,2009-06-24,0.15,1
4049,CBE,2009-06-23,0.15,1
4050,CBE,2009-06-22,0.14,1
4051,CBE,2009-06-19,0.15,0
4052,CBE,2009-06-18,0.14,1
4053,CBE,2009-06-17,0.14,1
4054,CBE,2009-06-16,0.14,1
4055,CBE,2009-06-15,0.14,1
4056,CBE,2009-06-12,0.16,0
4057,CBE,2009-06-11,0.15,1
4058,CBE,2009-06-10,0.14,1
4059,CBE,2009-06-09,0.16,0
4060,CBE,2009-06-08,0.14,1
4061,CBE,2009-06-05,0.14,1
4062,CBE,2009-06-04,0.14,1
4063,CBE,2009-06-03,0.14,1
4064,CBE,2009-06-02,0.14,1
4065,CBE,2009-06-01,0.14,1
4066,CBE,2009-05-29,0.14,1
4067,CBE,2009-05-28,0.14,1
4068,CBE,2009-05-27,0.16,0
4069,CBE,2009-05-26,0.14,1
4070,CBE,2009-05-25,0.14,1
4071,CBE,2009-05-22,0.15,0
4072,CBE,2009-05-21,0.15,1
4073,CBE,2009-05-20,0.14,1
4074,CBE,2009-05-19,0.14,1
4075,CBE,2009-05-18,0.16,0
4076,CBE,2009-05-15,0.16,1
4077,CBE,2009-05-14,0.16,1
4078,CBE,2009-05-13,0.18,0
4079,CBE,2009-05-12,0.19,0
4080,CBE,2009-05-11,0.17,1
4081,CBE,2009-05-08,0.16,1
4082,CBE,2009-05-07,0.16,1
4083,CBE,2009-05-06,0.16,1
4084,CBE,2009-05-05,0.16,1
4085,CBE,2009-05-04,0.16,1
4086,CBE,2009-05-01,0.15,1
4087,CBE,2009-04-30,0.15,1
4088,CBE,2009-04-29,0.15,1
4089,CBE,2009-04-28,0.16,0
4090,CBE,2009-04-27,0.14,1
4091,CBE,2009-04-24,0.16,0
4092,CBE,2009-04-23,0.14,1
4093,CBE,2009-04-22,0.13,1
4094,CBE,2009-04-21,0.12,1
4095,CBE,2009-04-20,0.12,1
4096,CBE,2009-04-17,0.14,0
4097,CBE,2009-04-16,0.12,1
4098,CBE,2009-04-15,0.12,1
4099,CBE,2009-04-14,0.12,1
4100,CBE,2009-04-13,0.12,1
4101,CBE,2009-04-10,0.12,1
4102,CBE,2009-04-09,0.12,1
4103,CBE,2009-04-08,0.13,0
4104,CBE,2009-04-07,0.12,1
4105,CBE,2009-04-06,0.12,1
4106,CBG,2009-06-25,9.13,0
4107,CBG,2009-06-24,8.54,1
4108,CBG,2009-06-23,8.74,0
4109,CBG,2009-06-22,7.66,1
4110,CBG,2009-06-19,8.65,0
4111,CBG,2009-06-18,8.53,1
4112,CBG,2009-06-17,8.44,1
4113,CBG,2009-06-16,8.77,0
4114,CBG,2009-06-15,8.98,0
4115,CBG,2009-06-12,9.81,0
4116,CBG,2009-06-11,9.05,1
4117,CBG,2009-06-10,9.25,0
4118,CBG,2009-06-09,8.14,1
4119,CBG,2009-06-08,7.92,1
4120,CBG,2009-06-05,8.04,0
4121,CBG,2009-06-04,8.29,0
4122,CBG,2009-06-03,7.81,1
4123,CBG,2009-06-02,8.44,0
4124,CBG,2009-06-01,8.41,1
4125,CBG,2009-05-29,7.3,1
4126,CBG,2009-05-28,6.76,1
4127,CBG,2009-05-27,6.75,1
4128,CBG,2009-05-26,7.29,0
4129,CBG,2009-05-22,6.77,1
4130,CBG,2009-05-21,6.92,0
4131,CBG,2009-05-20,7.32,0
4132,CBG,2009-05-19,7.9,0
4133,CBG,2009-05-18,7.93,0
4134,CBG,2009-05-15,7.07,1
4135,CBG,2009-05-14,7.43,0
4136,CBG,2009-05-13,7.0,1
4137,CBG,2009-05-12,7.95,0
4138,CBG,2009-05-11,8.38,0
4139,CBG,2009-05-08,9.37,0
4140,CBG,2009-05-07,8.42,1
4141,CBG,2009-05-06,9.53,0
4142,CBG,2009-05-05,9.08,1
4143,CBG,2009-05-04,9.04,1
4144,CBG,2009-05-01,7.92,1
4145,CBG,2009-04-30,7.5,1
4146,CBG,2009-04-29,6.57,1
4147,CBG,2009-04-28,6.24,1
4148,CBG,2009-04-27,6.4,0
4149,CBG,2009-04-24,7.13,0
4150,CBG,2009-04-23,6.22,1
4151,CBG,2009-04-22,5.91,1
4152,CBG,2009-04-21,5.79,1
4153,CBG,2009-04-20,5.14,1
4154,CBG,2009-04-17,5.97,0
4155,CBG,2009-04-16,5.7,1
4156,CBG,2009-04-15,5.5,1
4157,CBG,2009-04-14,5.13,1
4158,CBG,2009-04-13,5.8,0
4159,CBG,2009-04-09,5.31,1
4160,CBG,2009-04-08,4.57,1
4161,CBG,2009-04-07,4.38,1
4162,CBG,2009-04-06,4.82,0
4163,CBS,2009-06-25,7.21,0
4164,CBS,2009-06-24,7.02,1
4165,CBS,2009-06-23,6.79,1
4166,CBS,2009-06-22,6.84,0
4167,CBS,2009-06-19,7.34,0
4168,CBS,2009-06-18,7.38,0
4169,CBS,2009-06-17,7.35,1
4170,CBS,2009-06-16,7.39,0
4171,CBS,2009-06-15,7.81,0
4172,CBS,2009-06-12,8.14,0
4173,CBS,2009-06-11,8.16,0
4174,CBS,2009-06-10,8.33,0
4175,CBS,2009-06-09,8.68,0
4176,CBS,2009-06-08,8.68,1
4177,CBS,2009-06-05,8.78,0
4178,CBS,2009-06-04,8.92,0
4179,CBS,2009-06-03,8.77,1
4180,CBS,2009-06-02,8.65,1
4181,CBS,2009-06-01,8.74,0
4182,CBS,2009-05-29,7.38,1
4183,CBS,2009-05-28,6.99,1
4184,CBS,2009-05-27,6.98,1
4185,CBS,2009-05-26,7.19,0
4186,CBS,2009-05-22,7.01,1
4187,CBS,2009-05-21,6.92,1
4188,CBS,2009-05-20,7.28,0
4189,CBS,2009-05-19,7.22,1
4190,CBS,2009-05-18,7.32,0
4191,CBS,2009-05-15,6.7,1
4192,CBS,2009-05-14,6.84,0
4193,CBS,2009-05-13,6.52,1
4194,CBS,2009-05-12,7.05,0
4195,CBS,2009-05-11,7.62,0
4196,CBS,2009-05-08,8.55,0
4197,CBS,2009-05-07,8.06,1
4198,CBS,2009-05-06,7.98,1
4199,CBS,2009-05-05,7.33,1
4200,CBS,2009-05-04,7.2,1
4201,CBS,2009-05-01,7.19,1
4202,CBS,2009-04-30,7.04,1
4203,CBS,2009-04-29,6.35,1
4204,CBS,2009-04-28,5.86,1
4205,CBS,2009-04-27,6.01,0
4206,CBS,2009-04-24,6.22,0
4207,CBS,2009-04-23,5.8,1
4208,CBS,2009-04-22,5.92,0
4209,CBS,2009-04-21,6.18,0
4210,CBS,2009-04-20,5.75,1
4211,CBS,2009-04-17,6.7,0
4212,CBS,2009-04-16,5.59,1
4213,CBS,2009-04-15,5.34,1
4214,CBS,2009-04-14,5.17,1
4215,CBS,2009-04-13,5.47,0
4216,CBS,2009-04-09,5.36,1
4217,CBS,2009-04-08,5.03,1
4218,CBS,2009-04-07,4.85,1
4219,CBS,2009-04-06,4.89,0
4220,CCE,2009-06-25,16.8,0
4221,CCE,2009-06-24,16.68,1
4222,CCE,2009-06-23,16.91,0
4223,CCE,2009-06-22,17.32,0
4224,CCE,2009-06-19,17.53,0
4225,CCE,2009-06-18,17.63,0
4226,CCE,2009-06-17,17.23,1
4227,CCE,2009-06-16,17.38,0
4228,CCE,2009-06-15,17.04,1
4229,CCE,2009-06-12,17.18,0
4230,CCE,2009-06-11,17.45,0
4231,CCE,2009-06-10,17.34,1
4232,CCE,2009-06-09,17.39,0
4233,CCE,2009-06-08,17.47,0
4234,CCE,2009-06-05,17.43,1
4235,CCE,2009-06-04,17.58,0
4236,CCE,2009-06-03,17.29,1
4237,CCE,2009-06-02,17.62,0
4238,CCE,2009-06-01,17.1,1
4239,CCE,2009-05-29,16.66,1
4240,CCE,2009-05-28,16.71,0
4241,CCE,2009-05-27,16.68,1
4242,CCE,2009-05-26,16.97,0
4243,CCE,2009-05-22,16.65,1
4244,CCE,2009-05-21,16.82,0
4245,CCE,2009-05-20,17.2,0
4246,CCE,2009-05-19,17.34,0
4247,CCE,2009-05-18,17.2,1
4248,CCE,2009-05-15,16.73,1
4249,CCE,2009-05-14,16.93,0
4250,CCE,2009-05-13,16.85,1
4251,CCE,2009-05-12,17.57,0
4252,CCE,2009-05-11,17.34,1
4253,CCE,2009-05-08,17.4,0
4254,CCE,2009-05-07,17.32,1
4255,CCE,2009-05-06,17.14,1
4256,CCE,2009-05-05,17.0,1
4257,CCE,2009-05-04,17.33,0
4258,CCE,2009-05-01,17.0,1
4259,CCE,2009-04-30,17.06,0
4260,CCE,2009-04-29,16.86,1
4261,CCE,2009-04-28,15.9,1
4262,CCE,2009-04-27,15.13,1
4263,CCE,2009-04-24,15.42,0
4264,CCE,2009-04-23,15.4,1
4265,CCE,2009-04-22,15.2,1
4266,CCE,2009-04-21,14.77,1
4267,CCE,2009-04-20,15.27,0
4268,CCE,2009-04-17,14.89,1
4269,CCE,2009-04-16,15.04,0
4270,CCE,2009-04-15,14.37,1
4271,CCE,2009-04-14,14.09,1
4272,CCE,2009-04-13,14.48,0
4273,CCE,2009-04-09,14.55,0
4274,CCE,2009-04-08,14.22,1
4275,CCE,2009-04-07,13.73,1
4276,CCE,2009-04-06,14.0,0
4277,CCL,2009-06-25,25.74,0
4278,CCL,2009-06-24,25.48,1
4279,CCL,2009-06-23,24.54,1
4280,CCL,2009-06-22,24.56,0
4281,CCL,2009-06-19,26.6,0
4282,CCL,2009-06-18,24.77,1
4283,CCL,2009-06-17,23.05,1
4284,CCL,2009-06-16,22.53,1
4285,CCL,2009-06-15,23.16,0
4286,CCL,2009-06-12,24.17,0
4287,CCL,2009-06-11,23.73,1
4288,CCL,2009-06-10,23.85,0
4289,CCL,2009-06-09,25.03,0
4290,CCL,2009-06-08,25.0,1
4291,CCL,2009-06-05,25.56,0
4292,CCL,2009-06-04,25.99,0
4293,CCL,2009-06-03,26.24,0
4294,CCL,2009-06-02,26.8,0
4295,CCL,2009-06-01,26.68,1
4296,CCL,2009-05-29,25.44,1
4297,CCL,2009-05-28,24.39,1
4298,CCL,2009-05-27,24.8,0
4299,CCL,2009-05-26,25.91,0
4300,CCL,2009-05-22,24.95,1
4301,CCL,2009-05-21,24.68,1
4302,CCL,2009-05-20,25.05,0
4303,CCL,2009-05-19,26.54,0
4304,CCL,2009-05-18,26.49,1
4305,CCL,2009-05-15,25.0,1
4306,CCL,2009-05-14,25.56,0
4307,CCL,2009-05-13,25.28,1
4308,CCL,2009-05-12,26.86,0
4309,CCL,2009-05-11,27.26,0
4310,CCL,2009-05-08,27.87,0
4311,CCL,2009-05-07,28.13,0
4312,CCL,2009-05-06,29.47,0
4313,CCL,2009-05-05,29.32,1
4314,CCL,2009-05-04,29.57,0
4315,CCL,2009-05-01,26.14,1
4316,CCL,2009-04-30,26.88,0
4317,CCL,2009-04-29,26.53,1
4318,CCL,2009-04-28,25.55,1
4319,CCL,2009-04-27,24.59,1
4320,CCL,2009-04-24,28.43,0
4321,CCL,2009-04-23,27.72,1
4322,CCL,2009-04-22,26.59,1
4323,CCL,2009-04-21,25.57,1
4324,CCL,2009-04-20,25.25,1
4325,CCL,2009-04-17,27.25,0
4326,CCL,2009-04-16,27.41,0
4327,CCL,2009-04-15,25.82,1
4328,CCL,2009-04-14,25.28,1
4329,CCL,2009-04-13,26.2,0
4330,CCL,2009-04-09,25.6,1
4331,CCL,2009-04-08,23.99,1
4332,CCL,2009-04-07,23.5,1
4333,CCL,2009-04-06,24.75,0
4334,CELG,2009-06-25,47.97,0
4335,CELG,2009-06-24,47.03,1
4336,CELG,2009-06-23,46.84,1
4337,CELG,2009-06-22,46.46,1
4338,CELG,2009-06-19,46.94,0
4339,CELG,2009-06-18,46.21,1
4340,CELG,2009-06-17,44.94,1
4341,CELG,2009-06-16,43.12,1
4342,CELG,2009-06-15,42.23,1
4343,CELG,2009-06-12,43.23,0
4344,CELG,2009-06-11,43.32,0
4345,CELG,2009-06-10,43.23,1
4346,CELG,2009-06-09,44.25,0
4347,CELG,2009-06-08,44.01,1
4348,CELG,2009-06-05,44.35,0
4349,CELG,2009-06-04,45.11,0
4350,CELG,2009-06-03,45.28,0
4351,CELG,2009-06-02,44.28,1
4352,CELG,2009-06-01,42.6,1
4353,CELG,2009-05-29,42.24,1
4354,CELG,2009-05-28,41.77,1
4355,CELG,2009-05-27,40.91,1
4356,CELG,2009-05-26,40.45,1
4357,CELG,2009-05-22,39.43,1
4358,CELG,2009-05-21,39.66,0
4359,CELG,2009-05-20,40.32,0
4360,CELG,2009-05-19,39.46,1
4361,CELG,2009-05-18,39.98,0
4362,CELG,2009-05-15,39.79,1
4363,CELG,2009-05-14,40.7,0
4364,CELG,2009-05-13,40.58,1
4365,CELG,2009-05-12,41.71,0
4366,CELG,2009-05-11,41.61,1
4367,CELG,2009-05-08,41.42,1
4368,CELG,2009-05-07,41.8,0
4369,CELG,2009-05-06,39.11,1
4370,CELG,2009-05-05,39.44,0
4371,CELG,2009-05-04,39.14,1
4372,CELG,2009-05-01,39.54,0
4373,CELG,2009-04-30,42.72,0
4374,CELG,2009-04-29,42.4,1
4375,CELG,2009-04-28,41.74,1
4376,CELG,2009-04-27,40.81,1
